,title,description,price,points,cluster_label,cosine_similarity
92668,Erste Neue 2012 Mezzan Pinot Nero (Alto Adige),"Delicate aromas of wild berry, violet and a whiff of baking spice come together in the glass. The elegantly structured palate offers crushed black cherry, alpine herb and a trace of vanilla alongside firm, fine-grained tannins.",23.0,89,0,0.44593173668325703
99107,Cecchi 2011 Riserva di Famiglia  (Chianti Classico),"Leafy underbrush, scorched earth, tobacco, vanilla, toasted oak and spiced plum aromas lead the nose. The smooth palate offers crushed black cherry, game, grilled herb, espresso and cooking spice. Firm, fine-grained tannins provide support.",35.0,90,0,0.4459152082669831
5193,Monte Faustino 2010  Amarone della Valpolicella Classico,"Crushed violet, cake spice and ripe black plum aromas lead the nose on this bold wine. The round, full-bodied palate doles out juicy black cherry, blackberry jam, cinnamon, licorice and a hint of tobacco alongside ripe, velvety tannins that lend it a polished feel.",65.0,92,0,0.4457503441820079
93653,Fattoria di Corsignano 2013  Chianti Classico,"Aromas of plum, tilled soil, truffle, dark baking spice and a whiff of violet lead the nose. The medium-bodied, easygoing palate offers juicy black cherry, white pepper and clove framed in lithe tannins and lively acidity. Enjoy through 2018.",25.0,88,0,0.44566318282784084
64544,Salcheto 2012  Vino Nobile di Montepulciano,"A pure expression of Sangiovese, this delivers aromas and flavors of black cherry, dried plum, licorice, ground black pepper and hints of leather and tobacco. Solid tannins give it a firm structure. Drink 2017–2022.",28.0,90,0,0.44561995861989984
115660,Le Bèrne 2012  Vino Nobile di Montepulciano,"This 100% Sangiovese opens with pretty aromas of iris, violet, dark berry and a blend of cooking spices. On the palate, ground black pepper, anise and espresso accent a core of dried black cherry while tightly knit, assertive tannins provide backup. Drink 2017–2022.",25.0,91,0,0.44553028567647995
70294,Marchesi di Barolo 2011  Barbaresco,"This straightforward Barbaresco opens with a pretty nose of wild rose, crushed red berry and balsamic notes. The palate delivers ripe black cherry, licorice and cinnamon alongside chewy tannins.",45.0,89,0,0.44549301974984123
21776,I Veroni 2013 Riserva  (Chianti Rufina),"Made entirely from organically grown Sangiovese, this opens with red plum, new leather and underbrush aromas. The full-bodied palate delivers crushed raspberry, black cherry, pipe tobacco and a hint of black pepper, with polished tannins providing backbone. Drink through 2022.",30.0,92,0,0.4454866124509044
13607,Volpaia 2012 Coltassala Riserva  (Chianti Classico),"There's a lot to love on this juicy, delicious wine, starting with aromas of ripe, dark-skinned berry, baking spice, leather, sun baked soil and menthol. The elegant, structured palate delivers ripe black cherry, cinnamon, anise and tobacco while firm, polished tannins provide support and finesse. A blast of orange zest signals the close.",69.0,94,0,0.4454613501251204
68993,Casanuova delle Cerbaie 2010 Vigna Montosoli Riserva  (Brunello di Montalcino),"Aromas of crushed berry, fragrant purple flower, dark spice and a balsamic note almost jump out of the glass. The full-bodied structured palate delivers dried black cherry, raspberry compote, licorice and a hint of clove set against a backbone of firm, refined tannins. Drink 2018–2030.",80.0,92,0,0.44544754590470215
44266,Madonna Nera 2012  Brunello di Montalcino,"Plum, blue flower, baking spice and a whiff of French oak lead the nose along with new leather. The juicy palate shows both chewy concentration and finesse, doling out raspberry compote, ripe wild cherry, vanilla, dried rosemary and coffee alongside bright acidity and fine-grained tannins. Drink 2019–2027.",75.0,91,0,0.44535934922671466
49968,Giuseppe Cortese 2016  Dolcetto d'Alba,"This juicy wine opens with intense violet, red-skinned berry and white pepper aromas. The savory palate delivers red cherry and cooking spice flavors while polished tannins provide support. It's made to be enjoyed young, so drink soon.",20.0,88,0,0.4452886588303335
115641,Castello d'Albola 2011 Riserva  (Chianti Classico),"Aromas of wild red berry, sun-baked earth and dark cooking spices blossom in the glass. The medium-bodied, elegant palate delivers juicy wild cherry, crushed black raspberry, baking spice and grilled herb while smooth, polished tannins provide support.",28.0,91,0,0.4452513293569672
31163,Il Feuduccio Di S. Maria D'Orni 2012  Montepulciano d'Abruzzo,"This juicy, solid red offers aromas of scorched earth, mature berry, dark spice and a whiff of game. The chewy palate delivers ripe black cherry, raisin, star anise and clove alongside rounded tannins.",21.0,89,0,0.4450106512232419
50275,Tenuta di Capraia 2012 Riserva  (Chianti Classico),"This all-Sangiovese Chianti opens with black-skinned fruit, allspice and new leather aromas. Polished tannins lend structure to the dried black cherry, licorice and a tobacco flavors on the palate. Drink through 2022.",25.0,89,0,0.4449512156262647
54184,Tenuta di Capraia 2012 Riserva  (Chianti Classico),"This all-Sangiovese Chianti opens with black-skinned fruit, allspice and new leather aromas. Polished tannins lend structure to the dried black cherry, licorice and a tobacco flavors on the palate. Drink through 2022.",25.0,89,0,0.4449512156262647
37433,Fratelli Alessandria 2013 Priòra  (Barbera d'Alba Superiore),"Juicy, structured and delicious, this full-bodied wine doles out ripe blackberry, crushed raspberry, red cherry, white pepper, clove and licorice. Racy acidity and fine-grained tannins provide support.",30.0,90,0,0.4449247713433879
74085,Guastaferro 2011 Primum  (Taurasi),"Subtle aromas of underbrush, leather, blue flower, mature black-skinned fruit and ground pepper slowly emerge on this powerfully structured wine. The brooding palate delivers black cherry steeped in spirits, crushed raspberry, clove and licorice framed against tightly knit but ripe tannins. It's still austere and will benefit with more cellaring. Drink 2020–2031.",150.0,93,0,0.4448754517941282
49143,Fattorie Parri 2009 Tenuta Corfecciano Urbana Riserva  (Chianti Montespertoli),"Menthol, savory herb and dark-skinned berry aromas lead the nose along with a balsamic note. The full-bodied but accessible palate doles out black cherry, crushed plum, sage and soothing licorice alongside velvety tannins. Enjoy through 2016.",28.0,90,0,0.44485091497726426
64669,Il Paradiso di Manfredi 2015  Rosso di Montalcino,"Classic Sangiovese aromas of ripe black-skinned fruit, tilled soil and a whiff of new leather lead the nose on this delicious red. The round juicy palate doles out mouthfuls of wild raspberry, fleshy cherry, baking spice and an earthy hint of truffle alongside smooth, velvety tannins.",51.0,92,0,0.44482289546681303
7837,Castelli del Grevepesa 2011 Castelgreve  (Chianti Classico),"Made entirely with Sangiovese, this straightforward wine offers aromas of forest floor, violet, red berry and spices. The juicy palate delivers ripe black fruit accented with notes of white pepper, cinnamon, black tea and clove alongside firm but ripe tannins. Enjoy this now through 2018.",20.0,89,0,0.444698633662395
57048,Collosorbo 2011 Riserva  (Brunello di Montalcino),"Enticing Sangiovese aromas of truffle, ripe dark-skinned berry, pressed violet and new leather lead the way on this delicious red. The smooth succulent palate doles out juicy Marasca cherry, crushed raspberry, baking spice and wild herb framed in velvety tannins that envelope the palate while a licorice note wraps around the finish. Drink 2018–2026.",105.0,95,0,0.44464870577668136
14862,Piccini 2011  Chianti Classico,"Made with Sangiovese and 10% Merlot, this opens with aromas of red currant and a whiff of exotic spice. The straightforward palate offers dried black cherry, clove and a hint of grilled herb alongside smooth tannins. Simple but well made, it's is made to be enjoyed young so drink soon.",15.0,86,0,0.44464705246113334
28211,Michele Chiarlo 2015 Le Orme  (Barbera d'Asti),"Ripe black-skinned fruit, dark spice, underbrush and roasted coffee aromas lead the nose of this wine, along with an earthy note of game. The rounded, chewy palate is loaded with black cherry, black raspberry, baking spice and truffle flavors set against fresh acidity and polished tannins.",16.0,90,0,0.4445664910666248
48058,Michele Chiarlo 2015 Le Orme  (Barbera d'Asti),"Ripe black-skinned fruit, dark spice, underbrush and roasted coffee aromas lead the nose of this wine, along with an earthy note of game. The rounded, chewy palate is loaded with black cherry, black raspberry, baking spice and truffle flavors set against fresh acidity and polished tannins.",16.0,90,0,0.4445664910666248
4174,Mirafiore 2013 Paiagallo  (Barolo),"New leather, dark berry, fragrant blue flower, rose and baking spice aromas take shape in the glass. The smooth, delicious palate doles out juicy raspberry, crushed black cherry, star anise and cinnamon flavors, with polished tannins and bright acidity. Drink 2023–2033.",100.0,94,0,0.4444785780664698
7095,Vite Colte 2012 La Casa in Collina  (Barbaresco),"Dark berry, grilled herb and underbrush aromas float out of the glass along with a whiff of rose. The firm palate offers juicy dark cherry, raspberry, clove, anise and tobacco framed in velvety tannins.",40.0,90,0,0.4444671353134519
47927,Il Valentiano 2011 Campaperi  (Brunello di Montalcino),"Ripe and full-bodied, this opens with aromas of mature black-skinned fruit, leather toast, licorice and menthol. The round, forward palate doles out juicy black cherry nutmeg, mocha and grilled sage offset by loosely knit tannins. Drink 2017–2022.",50.0,89,0,0.4444624944284185
66666,Luca Bosio 2014  Barbaresco,"This bright, elegant wine opens with wild berry, violet, cake spice and aromatic herb notes. The palate delivers red cherry, cranberry, white pepper and licorice flavors framed by taut, fine-grained tannins and vibrant acidity.",37.0,89,0,0.44445073501180166
66073,Fattoria Lavacchio 2013 Puro  (Chianti),"Made entirely with organically grown Sangiovese, with no added sulfites, this medium-bodied red opens with earthy aromas of tilled soil, underbrush, game and black-skinned fruit. The lively palate doles out ripe black plum, wild cherry and crushed raspberry accented by subtle notes of white pepper and clove.",9.0,87,0,0.4444252693963017
105507,Pertinace 2014  Barbaresco,"This opens with textbook Nebbiolo aromas of new leather, forest floor, red berry, culinary spice and a whiff of blue flower. On the savory palate, taut, fine-grained tannins and vibrant acidity support Marasca cherry, raspberry compote, star anise and white pepper flavors that should integrate after a few more years in bottle. Drink after 2022.",30.0,92,0,0.44430552440349075
67921,Cantina Valle Tritana 2013 Tritano  (Montepulciano d'Abruzzo),"Aromas of ripe black-skinned berry and a whiff of cooking spice lift out of the glass. The solid straightforward palate offers black currant, dried cherry and clove framed in seasoned tannins.",20.0,87,0,0.4441362869368871
42884,Ca'Romè 2012 Chiaramanti  (Barbaresco),"Crushed violet, red berry, mint and menthol aromas lead the nose. The firm palate offers dried red cherry, raw strawberry, licorice, white pepper and sage alongside grippy tannins that leave an astringent finish. Give the tannins a few more years to unclench then enjoy before the remaining fruit fades.",94.0,88,0,0.4439905769766601
105770,Le Salette 2012 Pergole Vece  (Amarone della Valpolicella Classico),"Mature black-skinned fruit, raisin, crushed purple flower and baking spice are some of the aromas you'll find on this bold wine. The chewy full-bodied palate offers dried black cherry, black currant, ground pepper and pipe tobacco alongside firm velvety tannins. An espresso note closes the lingering finish. Drink 2018–2025.",152.0,93,0,0.44396255538673074
39539,Morini 2013 Nonno Rico Oriolo Riserva Sangiovese (Romagna),"Aromas of black-skinned berry, scorched soil and bell pepper lead the nose. The dense dark palate delivers juicy black plum, tobacco and clove framed in chewy tannins. Enjoy through 2020.",25.0,88,0,0.44395924514694884
102715,Tenuta di Trecciano 2012 Terra Rossa Riserva  (Chianti Colli Senesi),"Black plum, dark berry, fragrant blue flower, coffee and cake spice aromas take shape in the glass. The juicy palate delivers wild cherry, espresso and mocha alongside fine-grained tannins. An anise note signals the close.",20.0,88,0,0.4438332559587556
79897,Brezza 2012 Sarmassa  (Barolo),"Leather, ripe berry, cured meat, chopped herb and a hint of underbrush are some of the aromas you'll find on this full-bodied red. The firm, savory palate delivers ripe raspberry, juicy black cherry, star anise, clove and mineral alongside youthfully assertive tannins. It closes on a juicy note. Drink 2020–2027.",70.0,92,0,0.4438261712475158
59789,Castello di Radda 2014  Chianti Classico,"This easygoing red opens with black-skinned fruit and baking spice aromas. The straightforward palate displays red plum and leather notes, with a hint of black pepper and pliant tannins. Enjoy soon.",12.0,87,0,0.4436714925608309
101605,Valle dell'Acate 2014 Il Moro Nero d'Avola (Vittoria),"Ripe black-skinned berry, sun-baked earth and cooking spice aromas lead the nose in this 100% Nero d'Avola. The firm palate offers dried blackberry, licorice and leather notes alongside fine-grained tannins. Enjoy through 2021.",26.0,89,0,0.4434421688884293
8680,Cascina delle Rose 2013  Barbera d'Alba,"Fresh and refined, this delightful, easy-drinking wine opens with scents of rose, woodland berry and a whiff of dark cooking spice. The vibrant, savory palate offers juicy red cherry, raspberry and white pepper alongside bright acidity and polished tannins. Drink through 2018.",25.0,90,0,0.443352118676982
14791,Germano Ettore 2013 Cerretta  (Barolo),"New leather, red berry, tobacco and menthol are some of the aromas you'll find in this powerfully structured but elegant wine. The firm palate delivers juicy Marasca cherry, raspberry compote, licorice and cinnamon flavors framed by noble, fine-grained tannins and bright acidity. Drink 2025–2045.",75.0,95,0,0.44315417216311015
5467,Toscolo 2013  Chianti Classico,"Made with Sangiovese and 5% Cabernet Sauvignon, this opens with aromas of violet, blackberry and a whiff of baking spice. The fresh, easy-drinking palate offers juicy black cherry, clove and a hint of ground espresso alongside supple tannins.",11.0,89,0,0.44314419865932975
65181,Carpineto 2010 Farnito Camponibbio Red (Toscana),"A juicy blend of Sangiovese, Cabernet Sauvignon and Merlot, this opens with aromas of blackberry, plum, blue flower and a whiff of exotic spice. The velvety approachable palate offers fleshy black cherry, licorice, ground pepper and a hint of nutmeg alongside fine-grained tannins. Enjoy over the next several years.",40.0,91,0,0.44307983047345467
41254,Curto 2011 Nero d'Avola (Eloro),"Attractive aromas of ripe, dark-skinned fruit, carob, blue flower and a touch of leather lead the nose on this medium-bodied red. The savory palate doles out juicy blackberry, crushed black cherry, ground pepper and clove alongside sleek, supple tannins. There's no complexity but it's smooth and delicious.",14.0,89,0,0.44303487647824874
73185,Peteglia 2012  Montecucco,"You'll find subtle aromas of red cherry, scorched earth and clove on this solid red. The full-bodied palate delivers dried black cherry, tobacco and walnut. Fine-grained tannins leave a firm finish.",25.0,87,0,0.4429844174606012
42216,Poliziano 2012  Vino Nobile di Montepulciano,"Aromas of ripe dark-skinned fruit, spice rack, grilled herb and a whiff of leather lead the nose of this blend of 85% Sangiovese, with 15% Colorino, Canaiolo and Merlot. The taut palate offers dried black cherry, espresso, aniseed and tobacco alongside bracing tannins that leave an astringent finish. Even though the tannins need to unwind, drink sooner rather than later to enjoy the remaining fruit richness.",28.0,89,0,0.4429740750078685
60782,Poliziano 2012  Vino Nobile di Montepulciano,"Aromas of ripe dark-skinned fruit, spice rack, grilled herb and a whiff of leather lead the nose of this blend of 85% Sangiovese, with 15% Colorino, Canaiolo and Merlot. The taut palate offers dried black cherry, espresso, aniseed and tobacco alongside bracing tannins that leave an astringent finish. Even though the tannins need to unwind, drink sooner rather than later to enjoy the remaining fruit richness.",28.0,89,0,0.4429740750078685
88161,Cantina del Pino 2010 Albesani  (Barbaresco),"Structured, this offers earthy aromas of ripe berry, game, leather and anise. On the palate, notes of licorice, white pepper, clove and grilled herb add depth to the black cherry core. Firm tannins and nervy acidity provide an age-worthy framework. Drink 2020–2035.",66.0,94,0,0.4428187857920414
48632,Contrade di Taurasi - Lonardo 2010  Taurasi,"New leather, black cherry, underbrush, sweet baking spice and a whiff of white pepper are just some of the aromas you'll discover on this stunning red. The structured, delicious palate doles out mature black cherry, raspberry, licorice, Mediterranean herb and a note of exotic spice alongside a backbone of polished, refined tannins. It already seamlessly combines power and finesse but will continue to develop complexity over the next decade. Drink 2018–2028.",50.0,95,0,0.442756875832766
30454,Castel di Pugna 2011 Villa Cambi  (Chianti Superiore),"Aromas of underbrush, wild berry, dried herb and a balsamic note take shape in the glass. The round palate doles out crushed black cherry, ripe plum, sage and clove alongside soft acidity and polished tannins. Drink through 2016.",32.0,88,0,0.4426933644577917
70471,La Poderina 2012  Brunello di Montalcino,"Subtle dark-skinned berry, brown spice, leather and truffle scents gently lift out of the glass. The palate is polished and full-bodied palate, with licorice, clove and white pepper notes underscoring a juicy black cherry core. Firm, refined tannins provide structure. Drink 2019–2027.",65.0,92,0,0.4426916810820261
76693,Palari 2012 Rosso del Soprano Red (Sicilia),"This elegant vibrant red offers aromas of tilled soil, Mediterranean herb, red berry, a hint of leather and a floral note. The polished palate doles out black raspberry, red currant, licorice and white pepper alongside firm, fine-grained tannins. A mineral note lifts the finish.",59.0,92,0,0.44266428222070486
87021,Canneta 2011 Le Bruciate  (Brunello di Montalcino),"Scorched soil, black-skinned berry, worn leather and dried herb aromas come together here. The jammy palate is already rather evolved, offering dried black cherry, clove and star anise alongside bracing tannins. Give the tannins a few more years to unclench then drink up to catch the remaining fruit.",30.0,87,0,0.44253839820554614
84772,Enio Ottaviani 2015 Caciara Sangiovese (Romagna),"Aromas of black-skinned berry, baking spice and tilled soil lead the nose on this straightforward wine. The juicy palate delivers red plum, clove and a touch of cinnamon alongside round tannins. Enjoy soon.",13.0,87,0,0.44236152540476387
11205,Canicattì 2012 Centuno Nero d'Avola (Sicilia),"Toasted oak, espresso, clove and dark berry aromas lead the nose. The savory, easygoing palate offers ripe black cherry, licorice, vanilla and mocha alongside smooth, velvety tannins.",14.0,88,0,0.44234862181061696
54132,Bottega Vinai 2013 Pinot Nero (Trentino),"This elegant, savory red opens with aromas of wild berry, baking spice and a whiff of toast. The supple palate offers sour cherry, crushed raspberry, white pepper and a hint of cinnamon alongside silky tannins. Enjoy through 2016.",18.0,88,0,0.44234044553685253
114170,Bottega Vinai 2013 Pinot Nero (Trentino),"This elegant, savory red opens with aromas of wild berry, baking spice and a whiff of toast. The supple palate offers sour cherry, crushed raspberry, white pepper and a hint of cinnamon alongside silky tannins. Enjoy through 2016.",18.0,88,0,0.44234044553685253
5527,Paolo Scavino 2011 Carobric  (Barolo),"Structured and balanced, this opens with aromas of dark berry, violet, menthol and spice. The focused palate doles out juicy black cherry, ripe strawberry, ground pepper, anise and chopped herb against a backdrop of closely-knit, refined tannins. Drink 2018–2028.",80.0,92,0,0.4423320439782624
67584,Germano Ettore 2012 Ceretta  (Barolo),"Aromas of ripe berry, brown cooking spice and a whiff of espresso lead the nose on this full-bodied red. The firmly structured palate offers juicy raspberry, black cherry and licorice alongside a backbone of assertive but noble tannins. Drink 2020–2032.",75.0,93,0,0.4422107081001914
93307,Cantine Grasso 2015 Caporosso Nero d'Avola (Sicilia),"This Nero d'Avola has black-skinned berry, blue flower and black pepper aromas. The easygoing palate conveys mature black cherry and raspberry jam, with round tannins. Enjoy soon.",11.0,87,0,0.442195511838348
28408,Feudo Maccari 2014 Saia Nero d'Avola (Sicilia),"This Nero d'Avola opens with mature black-skinned berry, violet and leather aromas. The firm, juicy palate doles out ripe blackberry, dried cherry and mocha flavors while assertive tannins give it a firm, astringent finish. Drink 2018–2023.",39.0,89,0,0.4421712095284099
30772,Feudo Maccari 2014 Saia Nero d'Avola (Sicilia),"This Nero d'Avola opens with mature black-skinned berry, violet and leather aromas. The firm, juicy palate doles out ripe blackberry, dried cherry and mocha flavors while assertive tannins give it a firm, astringent finish. Drink 2018–2023.",39.0,89,0,0.4421712095284099
27127,"Leuta 2012 0,618 Syrah (Cortona)","Aromas of black-skinned fruit, espresso, dried herbs and toasted oak lead the nose. The one-dimensional palate offers dried black cherry, coffee and ground pepper while firm, fine-grained tannins give it a polished feel.",35.0,88,0,0.44215733493997483
5459,Cantalici L'Antica Fornace di Ridolfo 2012 Baruffo  (Chianti Classico),"Aromas of menthol, underbrush, scorched soil, licorice and ripe plum lead the nose. The structured palate delivers dried black cherry, aniseed, eucalyptus and ground pepper alongside a backbone of fine-grained tannins. It closes on a coffee note.",22.0,89,0,0.4421259358078673
14894,Fontanafredda 2011 del Comune di Serralunga d'Alba  (Barolo),"Rose, violet, red berry, cake spice and aniseed are some of the aromas you'll find on this delicious Barolo. On the balanced palate, notes of tobacco, licorice, clove and dried herb accent the juicy cherry-berry core. Ripe, firm tannins and fresh acidity provide structure.",45.0,93,0,0.4421009314132906
37115,Albino Armani 2015  Valpolicella Classico Superiore Ripasso,"Aromas of black-skinned berry and exotic spice set the tone on this blend of Corvina, Corvinone and Rondinella. The dense palate delivers ripe black cherry, clove and a touch of white pepper alongside smooth tannins. Enjoy through 2021.",20.0,88,0,0.4419682837338238
63609,Albino Armani 2015  Valpolicella Classico Superiore Ripasso,"Aromas of black-skinned berry and exotic spice set the tone on this blend of Corvina, Corvinone and Rondinella. The dense palate delivers ripe black cherry, clove and a touch of white pepper alongside smooth tannins. Enjoy through 2021.",20.0,88,0,0.4419682837338238
68738,Cramele Recas 2014 Legendary Estate Series Merlot (Romania),"This ruby red Merlot has aromas of cherry vanilla, black plum and black cherry and flavors of red plum and dried cherry. The finish is persistent with mouth drying tannins.",9.0,87,0,0.4418576179103129
114638,Bisceglia 2011 Terra di Vulcano  (Aglianico del Vulture),"Here's a young Aglianico that opens with aromas of blue flower, earth, plum and spice. The simple but savory palate delivers ripe blackberry, raspberry and black licorice alongside firm tannins.",15.0,87,0,0.4418256317211481
2289,Paolo Scavino 2010 Carobric  (Barolo),"Bold and savory, it delivers black cherry, violet, and baking spice aromas with a whiff of espresso. The palate is still a bit austere, but offers up juicy black cherry, raspberry, sage and licorice alongside solid, assertive tannins. Don't even attempt this before 2020, but it will blossom into a beauty.",80.0,94,0,0.44170991203843535
94199,Le Chiuse 2014  Rosso di Montalcino,"Aromas of wild berry, blue flower, tilled soil and a whiff of dark spice lead the nose on this luminous wine. Savory and smooth, the easy-drinking palate presents black cherry, star anise and clove while bright acidity and polished tannins provide the sleek framework.",22.0,89,0,0.44169136952492255
107694,Montaribaldi 2011 Borzoni  (Barolo),"Rose, red berry, baked earth, forest floor and grilled herb aromas lead the nose while the firm palate offers dried black cherry, cake spice and anise. Firm, fine-grained tannins provide the backbone. Drink 2018–2026.",50.0,90,0,0.4414614882966263
80430,Marchesi di Barolo 2012  Barbaresco,"Classic Nebbiolo aromas of violet, wild berry and a whiff of baking spice float out of the glass on this attractive red. The elegantly structured palate offers mature wild cherry, cinnamon, white pepper and clove alongside firm, fine-grained tannins. Drink 2017–2022.",45.0,89,0,0.4414257212527689
32703,Rocca delle Macìe 2012 Famiglia Zingarelli Riserva  (Chianti Classico),"A blend of Sangiovese, with 10% Cabernet Sauvignon and Merlot, this offers aromas of ripe blackberry, baking spice, toasted oak and a balsamic note. The round, savory palate offers black cherry, ground pepper, anise, espresso and tobacco alongside polished tannins.",26.0,91,0,0.44132855430109735
33163,Rocca delle Macìe 2012 Famiglia Zingarelli Riserva  (Chianti Classico),"A blend of Sangiovese, with 10% Cabernet Sauvignon and Merlot, this offers aromas of ripe blackberry, baking spice, toasted oak and a balsamic note. The round, savory palate offers black cherry, ground pepper, anise, espresso and tobacco alongside polished tannins.",26.0,91,0,0.44132855430109735
38054,Bibbiano 2012 Montornello  (Chianti Classico),"Crushed blue flower, ripe plum and baking spice are some of the aromas you'll find on this polished red. The round, chewy palate offers ripe black cherry, cinnamon and white pepper alongside sleek tannins. Drink soon to capture the juicy fruit.",25.0,89,0,0.4413258700473799
88023,Sensi 2011 Boscoselvo  (Brunello di Montalcino),"Black-skinned fruit, charred earth and a whiff of leather lead the nose. Ripe and straightforward, the palate offers dried black cherry, tobacco and a whiff of licorice alongside chewy tannins. Drink through 2021.",60.0,88,0,0.44131097746006764
70071,Josetta Saffirio 2011  Barolo,"Dark fruit, leather, tobacco and spice aromas lead the way on this elegantly structured red. On the palate, notes of cocoa, vanilla, anise and espresso accent a core of fleshy black cherry, while firm, fine-grained tannins provide support. A licorice note signals the close.",50.0,93,0,0.4412313699308564
78292,Pietro Rinaldi 2012  Barolo,"Floral scents of iris and rose meld together with wild berry, chopped mint and a balsamic note. The elegantly structured, full-bodied palate presents juicy black cherry, crushed raspberry, white pepper and licorice alongside firm, fine-grained tannins. Drink 2018–2025.",60.0,94,0,0.44122894008630703
75461,Giuseppe Rinaldi 2012 Tre Tine  (Barolo),"Red berry, tilled soil, leather, aromatic herb and clove aromas slowly take shape in the glass, together with a balsamic note. The bright, elegantly structured palate doles out layers of black raspberry, ripe black cherry, white pepper and licorice while firm, refined tannins provide the framework. It's subtle and loaded with finesse. Drink 2017–2022.",140.0,94,0,0.44119225679878765
56839,Elvio Cogno 2013 Bricco dei Merli  (Barbera d'Alba),"Aromas of mature dark-skinned fruit, scorched earth, exotic spice and a whiff of blue flower lead the way. The vibrant, savory palate doles out juicy black cherry, plum, ground pepper and anise set in a framework of racy acidity and softly polished tannins. Enjoy through 2018.",35.0,90,0,0.44114158517104246
70948,Elvio Cogno 2013 Bricco dei Merli  (Barbera d'Alba),"Aromas of mature dark-skinned fruit, scorched earth, exotic spice and a whiff of blue flower lead the way. The vibrant, savory palate doles out juicy black cherry, plum, ground pepper and anise set in a framework of racy acidity and softly polished tannins. Enjoy through 2018.",35.0,90,0,0.44114158517104246
78306,Pietro Rinaldi 2012 Monvigliero  (Barolo),"Boasting structure and elegance, this opens with earthy aromas of tilled soil, underbrush, woodland berry and a whiff of leather. The succulent palate shows juicy black cherry, crushed raspberry, white baking spice and chopped mint alongside firm, polished tannins. A pipe tobacco accent signals the close.",75.0,94,0,0.44106076972741076
38881,Amantis 2011 Birbanera  (Montecucco),"Aromas of purple flower and wild berry lead the nose on this blend of 60% Sangiovese, 22% Merlot, 10% Canaiolo 5% Petit Verdot and 3% Colorino. The easy-drinking, chewy palate doles out black raspberry, Morello cherry, black pepper and baking spice alongside polished tannins. Drink through 2017.",38.0,90,0,0.44097772478352826
15501,Nittardi 2013 Vigna Doghessa  (Chianti Classico),"Aromas of leafy underbrush, toast, grilled herb and dark-skinned berry emerge on this elegant red. The fresh, polished palate doles out juicy wild cherry, licorice, clove and a hint of toasted oak alongside fine-grained tannins.",32.0,90,0,0.44097607186450183
59553,Molino di Sant'Antimo 2011  Brunello di Montalcino,"Plum, dark spice, aromatic herb, blue flower and tilled earth are some of the aromas you'll find on this smooth full-bodied red. The structured, already approachable palate delivers black cherry, raspberry, star anise and coffee alongside ripe, polished tannins. Drink through 2022.",35.0,91,0,0.44090499976824826
109531,Castello di Bossi 2012  Chianti Classico,"Aromas of toasted oak, plum, menthol and crushed violet open on the nose. The palate offers dried black cherry, licorice, leather, chopped sage and espresso alongside firm, fine-grained tannins. Drink sooner rather than later.",20.0,88,0,0.4408469625785714
55690,Foradori 2012 Sgarzon Teroldego (Vigneti delle Dolomiti),"One of the firm's single-vineyard bottlings, this opens with aromas of truffle, ripe bluish-black fruit, just turned soil and a whiff of purple flower. Fermented and aged in clay vessels, the round, vibrant palate delivers juicy wild cherry, crushed raspberry, white pepper and grilled herb. It's well balanced, with fresh acidity and soft tannins.",50.0,94,0,0.4408202772792389
110085,Poggio Mandorlo 2011 Il Guardiano Red (Toscana),"Aromas of wild berries, violets and a whiff of spice lead the nose on this blend of Sangiovese and 15% Merlot. The savory, easygoing palate offers mature black cherry, clove and black pepper alongside lithe tannins. Drink through 2016.",22.0,89,0,0.4407379158217777
110876,Il Cascinone 2014 d'Annona  (Barbera d'Asti Superiore),"This wine's tilled earth, coffee and black plum aromas waft out of the glass. The hearty, full-bodied palate doles out mature black cherry, licorice and baking spice flavors alongside fine-grained tannins. Drink through 2021.",25.0,89,0,0.4407233295011991
43228,Giuseppe Rinaldi 2011 Tre Tine  (Barolo),"Mature dark berry, cake spice, baked earth, leather and a whiff of game are just some of the aromas you'll find on this impressive wine. The chewy palate offers ripe black cherry, crushed raspberry, cinnamon, white pepper and aromatic herb alongside a backbone of firm, ripe tannins and racy acidity. Drink 2019–2031.",125.0,95,0,0.44070026163095116
60768,Brancaia 2012 Riserva  (Chianti Classico),"A blend of 80% Sangiovese and 20% Merlot, this opens with aromas of sun-baked earth, ripe plum, blue flower and a whiff of oak-driven spice. The firm palate delivers dried black cherry, anise, coconut, mocha and grilled sage alongside dusty tannins that leave a slightly astringent finish.",35.0,89,0,0.4406300280526384
22673,Carobbio 2013  Chianti Classico,"Wild berry, moist earth, crushed violet and a whiff of dark baking spice meld together on this. The polished palate delivers succulent Marasca cherry, white pepper and a licorice note alongside firm, polished tannins.",22.0,90,0,0.4406162232189373
51232,Carobbio 2013  Chianti Classico,"Wild berry, moist earth, crushed violet and a whiff of dark baking spice meld together on this. The polished palate delivers succulent Marasca cherry, white pepper and a licorice note alongside firm, polished tannins.",22.0,90,0,0.4406162232189373
1581,Tenuta San Giorgio 2010 Ugolforte  (Brunello di Montalcino),"This opens with an enticing fragrance of rose, violet, dark berry and underbrush. The firm palate delivers juicy wild cherry, cinnamon and star anise alongside firm but fine-grained tannins and bright acidity. Drink 2018–2028.",50.0,92,0,0.44060311217583836
