,title,description,price,points,lda_label,3
88259,Domaine Montrose 2016 Rosé (Pays d'Oc),"A pretty floral note, reminiscent of carnations, sits atop the crisp, fresh fruit tones of red cherry and watermelon on the nose and mouth of this easygoing wine. It's direct, yet clean, with a mouthwatering finish.",13.0,86,3,0.9409683962494513
41459,Bargetto 2006 Pinot Noir (Santa Cruz Mountains),"Simple and easy, with crisp coastal acidity that provides balance to the cola, cherry, tangerine and pomegranate flavors. Made to be opened now, this Pinot will be good with roast salmon and broiled chicken.",24.0,85,3,0.9409540033919368
49867,Agate Ridge 2008 Grenache (Rogue Valley),"There is a bit of sweetness which gives a quick impression of body to the light, cherry-flavored fruit. Once in the mouth the wine quickly fades, leaving just an astringent aftertaste with no particular varietal character.",23.0,81,3,0.9409409827232439
18101,Airfield Estates 2005 Aviator Red Red (Yakima Valley),"The Aviator Red is a well-crafted blend that mixes strawberry, raspberry, pepper and stone in an effective balance that seems to draw the best from each grape. For a modest, everyday wine, this works quite well.",28.0,87,3,0.9409255430854537
76461,Roessler 2006 Widdoes Pinot Noir (Russian River Valley),"The wine comes from a vineyard in the Green Valley. It's dry and balanced, with high acidity that gives the cherry and cola flavors a peppery briskness. Seems at its best now.",48.0,87,3,0.9409251564724995
25977,Hirsch 2014 Grub Reserve Grüner Veltliner (Kamptal),"Spice and saltiness are corralled into a tight frame of citrus freshness. The palate is zesty while the varietal white pepper and herb notes of Grüner shimmer here and there. Very slender with a refreshing, lively palate.",60.0,90,3,0.9408634804235293
45329,Bergström 2013 Temperance Hill Vineyard Pinot Noir (Eola-Amity Hills),"Aromatically accenting its herbal, spicy highlights, this sports lightly ripened strawberry and cherry fruit. It's an elegant, well-crafted, nicely balanced wine, with the delicate authority that Josh Bergström brings to all of his wines.",60.0,90,3,0.9408530301340365
99989,Vino La Monarcha 2016 Rosé of Pinot Noir (Ancient Lakes),"Pale pink in color, this wine brings aromas of strawberry Jolly Rancher and watermelon that are followed by a broad off-dry drinking palate. It delivers easy-drinking appeal.",18.0,87,3,0.9408390289488883
48561,Domaine Ferret 2014  Pouilly-Fuissé,"This wine is crisp and fruity. It has attractive acidity, a nice touch of spice and a backbone of minerality. The juiciness leaves a bright, crisp aftertaste.",35.0,86,3,0.9407676084096329
50416,Domaine Ferret 2014  Pouilly-Fuissé,"This wine is crisp and fruity. It has attractive acidity, a nice touch of spice and a backbone of minerality. The juiciness leaves a bright, crisp aftertaste.",35.0,86,3,0.9407676084096329
77553,Bellini 2009  Chianti,"Light, bright and crisp, this ruby-colored Chianti would pair with simple pasta dishes or take-out pizza. It's a thin, compact wine with a fresh berry close.",13.0,84,3,0.9407664083952572
14250,Odfjell 2016 Armador Sauvignon Blanc (Casablanca Valley),"Grapefruit and feline aromas are typical of Casablanca Sauvignon Blanc. This feels zesty and citric, with herbal orange and grapefruit flavors that finish tart, tangy and long.",14.0,88,3,0.940730571781505
80876,Black Box 2009 3 L Pinot Grigio (California),"This is a good, dry Pinot Grigio, offering consumers the crisp tartness and tangy citrus and spice flavors that have made the variety so popular. Great price, at the equivalent of $6.25 per bottle.",25.0,85,3,0.9406914448953594
116180,Prieuré de Montézargues 2014  Tavel,"This is pretty pale for a Tavel, with a coppery tinge to its pink color. Notes of lime zest, wet stone and modest cherry-berry notes finish on a bright citrus note.",24.0,90,3,0.9405483198970027
60438,Schlumberger Wein- und Sektkellerei 2012 Brut Rosé Sparkling (Österreichischer Sekt),"This pale salmon-pink bubbly opens with frothy bubbles and an inviting note of hard candy. A rounded strawberry flavor unfolds on the palate and finishes dry, making this a lively, ideal party wine that will please many.",24.0,88,3,0.9404408650641269
64509,Fratelli Urciuolo 2007  Fiano di Avellino,This is one of those quintessentially fresh and easy Italian white wines that offers a mixed bag of fresh fruit and mineral-driven aromas. The wine hits the palate in an extremely smooth and clean manner.,18.0,86,3,0.9399897323761233
116012,Zull 2007 Lust und Laune Grüner Veltliner (Niederösterreich),"This light, very fresh wine shows crispness, citrus and grapefruit flavors and lively acidity. An easy to drink, low in alcohol, summer afternoon wine. Screwcap.",14.0,85,3,0.9380021309534735
43003,Vetus 2015 Flor de Vetus Old Vines from Segovia Verdejo (Rueda),"Feline aromas—nothing unusual for Rueda Verdejo—are coupled with notes of briny apple and citrus. Fresh and easy on the palate, green-leaning citrus flavors finish tangy and slightly salty.",18.0,89,3,0.9379897208142199
78861,Miguel Torres 2000 Santa Digna Sauvignon Blanc (Curicó Valley),"Bright grapefruit and gooseberry aromas flesh out admirably in the mouth, with tart apple and citrus flavors moving to the fore. Finishes clean and crisp—a perfect partner for shellfish or fresh chèvre.",12.0,85,3,0.9379853388635799
15317,Finca Nueva 2013 Fermentado en Barrica Viura (Rioja),"Slightly mealy apple aromas drive the nose. This wine is disjointed on the palate but contains lively citric acidity. Flavors of lemon, orange and briny gooseberry finish a touch bitter and tart.",16.0,84,3,0.937936340399651
16236,Laetitia 2012 Brut Rosé Sparkling (Arroyo Grande Valley),"The Central Coast's pioneering sparkling house offers a quite-pink bubbly with aromas of lemonade, yeast, white rocks and ruby-red grapefruit flesh. The palate shows sour strawberry and lime zest.",30.0,88,3,0.9379252724107048
79108,Tramin 2010 Pinot Grigio (Alto Adige),"Fresh, easy and crisp, this textbook Pinot Grigio offers all the fun, easy-drinking qualities you should expect from a cool-climate Italian white. Pair it with fish or tuna salad.",14.0,86,3,0.937911361854939
58100,Gaintza 2014 Hondarrabi Zuri (Getariako Txakolina),"Briny, leesy aromas are funky and sweaty, not clean and lean like most Txakoli. Snappy, citric and decidedly not spritzy, this tastes of lemon, underripe nectarine and tart green apple. A cleansing seltzer-like finish is the closing act.",20.0,85,3,0.9379035562146372
7477,Domaine Pfister 2011 Pinot Blanc (Alsace),"A delicately fruity, fresh wine, this is very refreshing with its crisp acidity and citrus flavors. It's linear in focus with a lively, light aftertaste. It's ready to drink.",23.0,87,3,0.9378943832496874
29002,Sidebar 2014 Sauvignon Blanc (High Valley),"A lean and energized style of wine from David Ramey, this has lots of zesty and focused citrus aromas and flavors, a very crisp texture and clean, tangy finish. It is ideal as an apéritif or will pair nicely with seafood and salads.",22.0,89,3,0.937876762577733
33786,Château des Antonins 2014  Bordeaux Blanc,"This wine is herbaceous, crisp and lively. Tangy acidity envelops the citrus and green apple flavors, while the aftertaste is all about the tight, steely acidity.",14.0,84,3,0.9378698815100838
69881,Bodegas Eguren 2007 Reinares White (Vino de la Tierra de Castilla),"A bit aggressive, with handsoap and citrus aromas. The palate is lean and clean, with lemon juice, grapefruit and lime flavors. Any way you look at it, this is an apéritif wine. Expect more from what amounts to a basic Viura and you're asking too much.",8.0,84,3,0.9378640892830615
112371,Undurraga 2015 Aliwen Reserva Sauvignon Blanc (Chile),"Cool, crisp aromas of celery, bell pepper and sea brine introduce a citrusy palate with refreshing acidity. Tangerine, grapefruit and cactus flavors finish tangy, lemony and alert.",14.0,88,3,0.9378628182517356
50260,Malat 2016 Furth-Palt Grüner Veltliner (Kremstal),"A flinty touch of reduction appears first on the nose. On the palate, there is a little lack of definition but lemony freshness takes over on the slender and light body. The wine is refreshing and wonderfully light.",20.0,89,3,0.937859828788621
84070,Domaine Charles Frey 2014 Fraicheur Gourmande Sylvaner (Alsace),"A fresh, friendly and fruity apple scent on the nose is far more subdued on the fresh, clean palate. This is dry, lively and refreshing.",20.0,87,3,0.9378527717779673
13972,Bodegas Eguren 2007 Mercedes Eguren Sauvignon Blanc (Vino de la Tierra de Castilla),"Modest on the nose, and then very little after that. The flavors are basic lime and citrus, and the feel is tangy and lemony sharp. Generic, with little to no varietal character.",13.0,81,3,0.9378490435263851
71540,H to H 2015 Homage to Heritage Rosé (Côtes du Rhône),"This pale pink rosé is light in body and lacking much texture. Delicate melon aromas and flavors are pleasant, but marked by persistent notes of struck match.",10.0,83,3,0.9378370778170093
18298,Castelo de Medina 2013 Verdejo (Rueda),"Mild citrus aromas of grapefruit are offset by bready, leesy, yeasty scents. This has a citric mouthfeel with the suggestion of lime. Flavors of orange peel and gooseberry finish briny, with a puply feel.",13.0,85,3,0.9378271487407219
114576,Rancho Zabaco 2001 Reserve Sauvignon Blanc (Sonoma County),"If one word could sum up this wine it would be “safe.” It's a Sauvignon Blanc that tastes like Sauvignon Blanc, but avoids any aggressive vegetal notes. Gooseberry and pink grapefruit aromas and flavors, with a slight creaminess to the texture, make it easy to drink.",18.0,86,3,0.9378234646221619
113245,Wines & Winemakers 2016 Toucas White (Vinho Verde),"This is an off-dry, crisp and fruity wine with lively acidity and an attractive prickle on the tongue. It's a bright wine, as light and bright as possible with citrus flavors bursting from the glass. Drink now.",12.0,87,3,0.9378216533387039
111673,Union de Vignerons de l'Île de Beauté 2014 Domaine Petroni Vermentino (Corse),"LIght and fresh, this is a crisp interpretation of Vermentino. Bright apple and lime flavors give a refreshing lift, while the aftertaste brings out lively acidity. Drink now.",20.0,86,3,0.9378174880526171
94056,Salvano 2009  Roero Arneis,"Fresh, clean and crisp on the palate, this easy white wine from Piedmont would pair with seafood appetizers, crab cakes or fried calamari. The bouquet shows passion fruit and citrus but the finish is sharp and zesty.",20.0,87,3,0.9378167555686174
74272,Casa de Vila Verde 2015 Tiroliro White (Vinho Verde),"The wine is off dry, fruity and refreshing. It has lively citrus acidity as well as sliced apple crispness. The wine has the lightest prickle on the tongue, leaving a bright aftertaste. Drink now.",10.0,86,3,0.9378076883176929
80820,Casca Wines 2016 Bote White (Douro),"Crisply aromatic, this is a light, bright wine. Citrus fruit and a tangy orange and mineral texture create a light, bright aftertaste. It is refreshing and ready to drink.",10.0,84,3,0.9377987822309682
72003,Villa Cornaro 2011 Limited Selection Pinot Grigio (Veneto),"This is one of those fun, easygoing Italian Pinot Grigios that tastes great on a hot summer afternoon. The wine is crisp, light and lean with simple endnotes of citrus and melon.",14.0,84,3,0.9377922807630792
47762,Kingston Family 2011 Cariblanco Sauvignon Blanc (Casablanca Valley),"Crisp, green and snappy on the nose, this is however not as defined, cut or chiseled on the palate as in previous vintages. It tastes grassy, bordering on vegetal, but also a little wayward and soft.",16.0,87,3,0.9377916362252041
28654,Bischöfliche Weingüter Trier 2011 Ayer Kupp Spätlese Riesling (Mosel),"This is bright and citrusy on the nose and palate with a distinctly chalky minerality and delicate, almost lacy, mouthfeel. It's lean and focused with fresh lemon acidity and zest notes  that extend on the finish.",29.0,88,3,0.937788461067741
35374,Bischöfliche Weingüter Trier 2011 Ayer Kupp Spätlese Riesling (Mosel),"This is bright and citrusy on the nose and palate with a distinctly chalky minerality and delicate, almost lacy, mouthfeel. It's lean and focused with fresh lemon acidity and zest notes  that extend on the finish.",29.0,88,3,0.937788461067741
40020,Wine by Joe 2014 Pinot Noir (Oregon),"The white wines in the Wine By Joe portfolio are fresh, well-made and offer exceptional value. It's tougher to do with Oregon Pinot Noir. This thin, disjointed and simple wine has aggressive vegetal character and unappealing earthiness.",19.0,84,3,0.9377868979539092
86849,Meyer Family Vineyards 2013 McLean Creek Road Vineyard Chardonnay (Okanagan Valley),"Lean and yeasty, this light-fruited effort seems almost beer-like. The hoppy flavors are fresh and palate-cleansing, the flavors very lightly suggesting green apples and citrus.",30.0,87,3,0.9377840968146295
97909,DFJ Vinhos 2012 Coreto Branco White (Lisboa),"Fragrant and fruity, this is a bright, crisp and clean wine that's totally ready to drink. Lively, with a cool feeling like the nearby ocean's breezes, it finishes with light acidity.",6.0,86,3,0.9377840022296139
27819,Mocén 2016 Eco Made From Organic Grapes Verdejo (Rueda),"Light in color, with basic apple and green-melon aromas, this is a mild Verdejo with a fairly plump mouthfeel. A cross of melon and citrus flavors falls off on the finish before turning bitter.",20.0,85,3,0.9377775833824182
19670,Aveleda 2015 Casal Garcia White (Vinho Verde),"This is classic, off-dry Vinho Verde. With its light prickle, crisp fruit that has a tangy lime and lemon character that comes through the candy flavor, it is a refreshing, light wine.",8.0,85,3,0.9377715817143366
97611,Aveleda 2015 Casal Garcia White (Vinho Verde),"This is classic, off-dry Vinho Verde. With its light prickle, crisp fruit that has a tangy lime and lemon character that comes through the candy flavor, it is a refreshing, light wine.",8.0,85,3,0.9377715817143366
21876,Olivier Leflaive 2010  Bourgogne,"A crisp, almost herbaceous wine, this is refreshing, like a breath of fresh air. It's lively, light and fruity, and it has green- and white-fruit flavors that combine well. Drink now.",23.0,86,3,0.9377568067664851
82347,Bodegas Faustino 2015 VII Viura (Rioja),"Fresh, crisp and more neutral and competent than exciting is how to best describe this racy but lightweight Viura. A citric palate issues short, tangy lime flavors, while the finish is juicy, lean and tight.",12.0,86,3,0.9377430740408857
17577,Condesa de Leganza 2006 Rosé Tempranillo (La Mancha),"Cloudy in color, with tart rhubarb aromas. The palate shows some acidity and tang, with pink grapefruit flavors offering a shrill kick. But overall the wine has seen better days and has become limited in scope at this point.",11.0,84,3,0.9377367378289923
23277,Flocchini 2009 Andrea La Rue Pinot Noir (Sonoma Coast),"Citrusy acidity gives this dry, silky Pinot Noir a cranberry tartness, which gets the tastebuds whistling. Pair this with lamb, salmon or tuna to help tame the acids.",25.0,87,3,0.937729580671593
110809,Cave du Marmandais 2014 Ferran Pradets Sauvignon Blanc (Côtes du Marmandais),"This is pure Sauvignon Blanc, fresh, crisp and lightly herbaceous. It has attractive lemon flavors, a touch of saltiness and a bright, fruity texture. It is ready to drink.",12.0,84,3,0.9377245408968828
529,Landhaus Mayer 2016 Riesling (Niederösterreich),"A hint of tropicality hovers above the nose, recalling passion fruit. The palate restricts itself to fresh lemon and green apple. This is light, dry, juicy and refreshing—ideal for a sunny day as a light apéritif.",16.0,89,3,0.9377226757960988
68804,Manuel Olivier 2010  Bourgogne Aligoté,"Manuel Olivier has an obvious interest in this lesser-known white grape. And with this wine— fresh, crisp, lively—he brings out all the green apple and bright, nervy acidity.",15.0,87,3,0.9377173655915066
18324,Ventisquero 2015 Reserva Sauvignon Blanc (Casablanca Valley),"Vegetal notes, mild citrus and sulfuric aromas make up the nose of this fresh but limited SB. Herbal, peppery green-fruit flavors are lean and finish with notes of rosemary and other green herbs.",13.0,85,3,0.9377021008921489
108537,L.A. Cetto 2011 Estate Bottled Sauvignon Blanc (Valle de Guadalupe),"Pithy, citrusy aromas are about all the nose offers. This feels citrusy, with adequate weight. Flavors of citrus, apple, melon and bitterness end chalky and dry.",11.0,83,3,0.9376944699285467
66850,Viñas del Vero 2010 La Miranda de Secastilla Garnacha Blanca (Somontano),"The nose on this Grenache Blanc is oily smelling and blowsy. In the mouth, it's fairly tangy and angular, with fresh acids and briny, pickled flavors of lime and orange. Cornichon-like flavors and wiry acidity control the finish.",15.0,84,3,0.9376926550178358
50982,Bodegas Aquitania 2014 Bernon Albariño (Rías Baixas),"Tan in color, with stale aromas of apple cider, this feels simple, like fruit juice. Plain and straight, this tastes sour and spent, while citric flavors mix with tart apple notes on the finish.",18.0,81,3,0.9376917001678303
54793,DFJ Vinhos 2013 Casa do Lago Rosé (Lisboa),"A perfumed wine that is soft and fruity. It has a fresh, tangy character that makes it very refreshing and crisp.Think of this as an apéritif rosé, bright and light.",9.0,85,3,0.9376784335466989
93221,Casal Paço Padreiro 2008 Aphros  Reserva Bruto Loureiro (Vinho Verde),"This crisp, bright sparkler gets depth of flavor from the Loureiro grape. It has a taut texture that makes this fruity, fresh wine a perfect match for food.",23.0,86,3,0.9376754456743591
63301,Clos Henri 2014 Petit Clos Sauvignon Blanc (Marlborough),"This is lean and green, so if you like your wines redolent of green tomato, celery leaf and lime this is one to try. It's flavor profile and tart finish would make it pair well with ceviche.",16.0,83,3,0.9376694310424765
111320,DFJ Vinhos 2012 Casa do Lago Branco White (Lisboa),"A light and soft wine, this is fruity, with gentle acidity. Apples and lemon juice flavors complement each other to give a bright and fresh aftertaste. Screwcap.",9.0,84,3,0.9376693400030657
11155,Tin Roof 2011 Sauvignon Blanc (California),"This shows real Sauvignon character in its brisk, mouthwatering acidity. Its green grass and gooseberry notes accompany riper lemon and lime fruit.",10.0,86,3,0.9376642596746605
331,Elena Walch 2002 Castel Ringberg Sauvignon Blanc (Alto Adige),"Fragrant, aromatic, grassy aromas give way to fresh, crisp, green fruit and gooseberry flavors. Finishes lively and vibrant.",23.0,88,3,0.9376559665139629
82722,Santa Carolina 2016 Reserva Pinot Noir Rosé (Leyda Valley),"Snappy but briny citrus aromas include pyrazines. In the mouth, this coastal product feels bouncy but regular. Citrusy flavors come with bell-pepper and celery notes, while this is fresh on the finish, but a touch green.",11.0,84,3,0.9376501201797923
106988,Klinker Brick 2016 Grenache Blanc (Lodi),"Leafy, fresh herb aromas and tangy, reserved jicama and kiwi flavors make this dry, unoaked wine a delight to drink. It has vivid acidity, light body and a fresh, lingerirg finish.",20.0,90,3,0.9376486382779095
103822,Pazos del Rey 2014 Pazo de Monterrey Godello (Monterrei),Aromas of orange and grapefruit are clean and easy. This feels citrusy but that's about it. Standard orange and lemon-lime flavors finish with juicy snap. Drink this rudimentary Godello as soon as possible.,16.0,85,3,0.9376406778712203
115586,Sombras del Sol 2015 Reserva Sauvignon Blanc (Colchagua Valley),Citrus and match-stick aromas are basic. This feels plump and a bit low on energy. Generic flavors of melon with peppery green notes finish with low acidity.,10.0,85,3,0.9376400092832762
86615,Aresti 2007 Estate Selection Chardonnay (Curicó Valley),"Based on the number of 84s we've assigned to Aresti's Chardonnays over the years, that seems to be where this winery has settled. This vintage is more of the same: it's light, lemony and salinic, with flavors of green melon, grapefruit and lettuce. A little dilute on the finish, but decent as a whole.",13.0,84,3,0.9376362849893485
18162,Twin Islands 2016 Sauvignon Blanc (Marlborough),"With green, herbal notes of oregano and fresh cut grass mingling with lemon zest and a good lick of acidity, this wine ticks all the boxes when it comes to a solidly made, refreshing sipper.",13.0,86,3,0.9376349087845507
70724,Vincent Grall 2012  Sancerre,"This is an attractive, soft wine, with fruit right up front. It has light acidity, with pink grapefruit and lime flavors that are bright and lively. Drink now.",24.0,85,3,0.9376341588024103
43776,Agate Ridge 2008 Barrel Fermented Viognier (Rogue Valley),"This has the sharp, citrus skin phenolics characteristic of many Viogniers, but a rather soft middle tastes like green bananas more than citrus. Those banana flavors roll into the finish, then quickly fade.",18.0,83,3,0.9376322006513095
30337,Byington 2014 Byington Estate Pinot Noir (Santa Cruz Mountains),"Chaparral scrub and hibiscus combine on the rather light and dainty nose. Iron, tart cranberry and riper pomegranate pop on the palate, which has good energy and is fairly straightforward and simple.",39.0,86,3,0.9376249362915086
54616,The Frenchhouse 2010 Rosé (Vin de Pays d'Oc),"The acidity and alcohol are a bit pronounced on the nose, but otherwise this is a drinkable and clean rosé with tart but lively notes of white cherry, rhubarb and cranberry.",10.0,84,3,0.9376187513792053
40090,Woodbridge by Robert Mondavi 2014 Chardonnay (California),"This wine has a lighter-than-usual color, fresh aromas like cucumbers and jicama, and clean, straightforward apple flavors backed by good, crisp acidity. It's simply good and refreshing.",8.0,85,3,0.9376182266525629
108400,Txomín Etxaníz 2015 Getaria Rosé (Getariako Txakolina),"This winery makes one of the better, more consistent white Txakolis, but this rosé is fruitless and smells of grass and green beans. A spritzy palate similarly tastes of beans and bell pepper, and the finish maintains that vegetal character.",22.0,81,3,0.9376152394251244
32931,Samuel Robert 2015 Willamette Valley Cuveé (sic) Pinot Noir (Willamette Valley),"This shows light, tangy cranberry and raspberry flavors on the fresh, straightforward attack. Beyond that, it doesn't offer much detail, finishing with a touch of acidity.",28.0,87,3,0.9376125550143555
49987,Samuel Robert 2015 Willamette Valley Cuveé (sic) Pinot Noir (Willamette Valley),"This shows light, tangy cranberry and raspberry flavors on the fresh, straightforward attack. Beyond that, it doesn't offer much detail, finishing with a touch of acidity.",28.0,87,3,0.9376125550143555
54357,Château de Pizay 2014  Beaujolais Blanc,"This is a soft wine, light and fresh. It has a citrus character, lemon squeezed over apples that give crispness. Some minerality to the texture adds interest and puts the wine in the food-friendly category. Drink now.",13.0,84,3,0.937607627777255
91511,Santa Rita 2016 120 Reserva Especial Rosé (Central Valley),"This red-colored rosé smells a bit briny, like pickled strawberry. The palate is somewhat round, with initial flavors of raspberry and strawberry that turn a bit peppery on the finish.",8.0,84,3,0.9375984803638903
45579,Gritsch Mauritiushof 2009 Kalmuck Federspiel Grüner Veltliner (Wachau),"Attractive fresh fruit, crisp apples and vivid acidity make a great citrus wine, perfect as an apéritif.",20.0,86,3,0.9375946194331093
29982,Bodegas Muriel 2014 Vendimia Seleccionada Blanco Viura (Rioja),"Lemon, lime, sulfur and matchstick aromas are solid. This Viura has a standard, fresh, zesty mouthfeel and common flavors of white grapefruit and lime. A minerally, citric finish is crisp and appropriate.",12.0,86,3,0.9375863306132801
72296,Schloss Gobelsburg 2015 Zöbing Riesling (Kamptal),"Clean, slender poise and quiet citrus conviction give this wonderfully light wine its chief character. There is gentle but pure lemon freshness at the very core of this, radiating weightless brightness. This leaves you thoroughly refreshed. With its energy and drive this wine means that conversation will be enlivened rather than dampened.",24.0,92,3,0.9375853659283404
70667,Gordon Brothers 2001 Katie's Vineyard Sauvignon Blanc (Columbia Valley (WA)),"No visible vintage date on the bottle, but the winery says it's a 2001. Tart and lemony, with crisp acids, it tends toward bland, with simple, green apple fruit.",12.0,85,3,0.937584880917718
48159,Wine o'Clock 2013 Gewürztraminer (Columbia Valley (WA)),The aromas of rose petal and pink grapefruit are light and easy going. It drinks dry with lightly oily floral flavors.,18.0,86,3,0.9375747276947787
53034,Wine o'Clock 2013 Gewürztraminer (Columbia Valley (WA)),The aromas of rose petal and pink grapefruit are light and easy going. It drinks dry with lightly oily floral flavors.,18.0,86,3,0.9375747276947787
91795,Bouchard Finlayson 2014 Sauvignon Blanc (Walker Bay),"Muted, soft scents of green apple, orange peel and underripe banana dance on the nose, while the zippy, prickly palate offers pithy flavors of citrus zest, ending slightly bitter. Drink now.",20.0,86,3,0.9375742525203224
69709,DFJ Vinhos 2015 Paxis Branco Arinto (Lisboa),"The Arinto is right at home in the Lisboa region, giving its best in the cool ocean climate. It is light and bright, fruity with citrus flavors and perfect with summer seafood. Drink now.",9.0,85,3,0.9375735549204177
25586,Bodegas Riojanas 2016 Pregón Verdejo Verdejo (Rueda),"Green herb aromas are up front on this wine's slightly stale nose. Its plump melon flavors are short on zing, tasting dry and yeasty with a low-acid finish.",14.0,85,3,0.9375654171749306
83578,RouteStock 2011 99W Pinot Noir (Willamette Valley),"This is a light and fruity wine that's forward on the palate, with red berries and hints of orange peel. It leaves a tart, citrusy aftertaste.",19.0,86,3,0.9375588413131771
76822,Foris 2016 Pinot Blanc (Rogue Valley),"The alpine conditions at Foris push this into a style that's different from Willamette Valley Pinot Blancs. Bracing minerality drives this bus, with refreshing flavors of celery, cucumber and green melon. It's persistent, squeaky clean and quite delightful.",15.0,90,3,0.9375578224729028
13788,Undurraga 2015 U Estate Grown Sauvignon Blanc (Maipo Valley),"Waxy, slightly mealy white-fruit aromas set up a pulpy citrusy palate. This offers salty orange and yeasty flavors in front of a finish that's struggling to stay fresh. Drink immediately.",10.0,85,3,0.9375520810774174
18780,Florent Descombe 2014  Moulin-à-Vent,"This is a Mâcon region-wide blend, simple and fruity with an attractively crisp texture. It has a citrus character, slightly salty as well as tangy with orange zest. Drink now.",16.0,85,3,0.9375487528932259
102146,Fetzer 2013 Echo Ridge Sauvignon Blanc (California),"Subtle, fresh, green aromas like celery and cut grass are followed by light cucumber flavors, a soft texture and short finish. It's a delicate wine at a good price.",10.0,85,3,0.9375474955039597
15813,Oak Knoll 2013 Sheppard Vineyard Pinot Gris (Willamette Valley),"This starts to fall flat even as it hits the mouth. It's got some puckery citrus and apple fruit, then rolls into a thin finish. The aftertaste shows some slightly bitter skin flavors.",14.0,85,3,0.9375423208307577
73762,Buttonwood Farm 2016 Rosé of Syrah (Santa Ynez Valley),"This pink stands out for its Ruby Red grapefruit aromas, backed by touches of orange peel and chalk. The mouthfeel is grippy and energetic, recalling again a grapefruit's juice and pith. A perfect breakfast wine.",20.0,90,3,0.9375410021231918
68436,Matetic 2009 EQ Sauvignon Blanc (San Antonio),"Pricy for Chilean SB, but clean, good and spunky, with citrus, nettle and bell pepper on the nose. The palate is wet, fresh and snappy, and the flavors exhibit grassiness along with tropical fruit and lime. Cleansing and crisp on the finish, and ready to drink now.",20.0,88,3,0.9375409498959245
7814,Errazuriz 2008 Estate Sauvignon Blanc (Casablanca Valley),"Bang! One sniff of this wine and you are floating in those distinct, semisharp aromas that are Chilean Sauvignon Blanc. There's sea air, nettle and citrus galore, and then flavors of gooseberry, green fruit and grapefruit. It's fresh and forward, with angularity and strong varietal character.",14.0,88,3,0.9375371533604975
20129,François Baur 2015 Turckheim Riesling (Alsace),"Aromatic notes of orange peel and flesh charm on the nose of this wine. The palate is gentle, dry and fresh, with a super-clean finish offering apple and grapefruit.",15.0,89,3,0.937536495183555
58637,Christophe Cordier 2013 Vieilles Vignes  (Mâcon),"Fresh fruit with apple acidity gives this wine a ready-to-drink character. It has an attractive lift of citrus and a light, crisp and fresh aftertaste.",30.0,85,3,0.9375363147417459
58345,Helfrich 2015 Riesling (Alsace),"The subdued nose leads to a fresh, bright, easy-drinking palate dominated by lemony acidity. This is clean and refreshing. Drink soon.",20.0,86,3,0.9375360072355103
107100,Irony 2011 Pinot Noir (Monterey County),"This Pinot Noir shows tart, Monterey-derived acidity, but it has enough raspberry and cherry flavors to make it enjoyable. It feels light and silky.",16.0,85,3,0.9375350612555962
19078,Original House Wine 2016 Rosé (Columbia Valley (WA)),"This wine is pale pink in color, with aromas suggesting herbs, cherry and red apple. It drinks off dry and is an easy-drinking porch pounder.",12.0,85,3,0.937531551007394
67485,Lícia 2011 Albariño (Rías Baixas),"Open, fresh and peachy on the nose, becoming citrusy and leaning toward the acidic side on the palate. Flavors of tangerine, lemon and orange keep it moving, and the finish, while short, is fresh and cleansing.",16.0,87,3,0.9375262880771252
98914,Domaine Chatelain 2015 Jean Vincent  (Sancerre),"Soft and fruity, this bright lively wine is crisply refreshing. It has juicy acidity that is flavored with apple and grapefruit flavors. Tangy at the end, it is ready to drink.",25.0,87,3,0.9375255777430398
58724,Peñalolen 2014 Sauvignon Blanc (Casablanca Valley),"Dusty, yeasty citrus aromas show some grit and harshness. The palate is chiseled and acidic, with tart flavors of orange, lime and green herbs. Fresh and highly quaffable, this is the kind of wine to drink with shrimp salad or raw oysters.",13.0,87,3,0.9375236764197782
44717,Joseph Drouhin 2010 Drouhin-Vaudun Premier Cru  (Chablis),"This is deliciously crisp and steely, with an apple flavor and the weight of citrus and grapefruit. It has a minerally, chalky feel, and then the wine rounds out, with crisp fruit on the finish.",37.0,90,3,0.9375206359048474
85776,Joseph Drouhin 2010 Drouhin-Vaudun Premier Cru  (Chablis),"This is deliciously crisp and steely, with an apple flavor and the weight of citrus and grapefruit. It has a minerally, chalky feel, and then the wine rounds out, with crisp fruit on the finish.",37.0,90,3,0.9375206359048474
83078,Gadais Père et Fils 2015 La Grande Réserve du Moulin Sur Lie  (Muscadet Sèvre et Maine),"Crisp and lightly mineral, this is a fruity wine that is ready to drink. It has lively acidity and a lemon-zest tang that gives the wine a lift and a prickle of freshness. Drink now.",16.0,87,3,0.9375198715287699
65499,Jean-Luc and Paul Aegerter 2013 Les Jolies Filles Rosé (Côtes de Provence),"Burgundy producer Aegerter has come up with a bright and breezy Provence rosé whose style sums up the lighter side of these wines. It is fruity, fresh, very clean and crisp.",17.0,86,3,0.9375185536825021
58951,Bret Brothers 2014 Climat En Carementrant  (Pouilly-Fuissé),"At 1,100 feet, this high-altitude vineyard yields a crisp and tangy wine. The brothers, whom Becky Wasserman lists among the Fuissé “revolutionaries,” employ biodynamic practices. The wine has great swathes of bright acidity and a tight, mineral texture. With lively acidity, it is a bright, fruity wine to drink now.",57.0,89,3,0.937510949303525
