,title,description,price,points,lda_label,0
41321,Sonoma-Cutrer 2013 Chardonnay (Sonoma Coast),"Toasted oak and vanilla are noticeably present on the palate and nose of this wine, which evolves in the glass to take on a more tropical feel and tastes of ripe pineapple and guava. Medium to light in texture, it finishes smoothly and flat.",21.0,86,0,0.9470411825947018
83707,Baileyana 2010 Grand Firepeak Cuvée Firepeak Vineyard Estate Grown Chardonnay (Edna Valley),"This shows the bright acidity and pure fruit of Edna Valley, with laser-like orange, pineapple and mango fruit, touched with honey, butter and smoky oak. Very pure and focused, it's a distinctive wine that smacks of its terroir.",28.0,90,0,0.9470411747578724
44569,Veramonte 2008 Reserva Chardonnay (Casablanca Valley),"Toast, buttercup and baked apple aromas give it some richness and sweetness to start, and the palate is creamy but well balanced, with toasty apple, peach and vanilla flavors. Solid and creamy on the finish, with tropical afterburners. Drink soon before it fades.",11.0,86,0,0.9470411401022157
22496,Tall Poppy 2006 Reserve Viognier (South Eastern Australia),"A pleasant surprise, this budget-priced Viognier shows plenty of plump fruit without getting overly big or blowsy. Citrus and pineapple flavors reflect the moderate alcohol levels, finishing on a juicy, succulent note. Drink now.",15.0,87,0,0.9470408813891898
16545,Prejean 2009 Semi-Dry Gewürztraminer (Finger Lakes),"A veritable bouquet of jasmine and orange blossoms, this off-dry Gewürztraminer hits the tongue with a delightful prickle of effervescence. Soft and rich with juicy melon and peach flavors, it finishes on a sweet, spicy iced tea note.",15.0,86,0,0.9470408557481635
25968,Prejean 2009 Semi-Dry Gewürztraminer (Finger Lakes),"A veritable bouquet of jasmine and orange blossoms, this off-dry Gewürztraminer hits the tongue with a delightful prickle of effervescence. Soft and rich with juicy melon and peach flavors, it finishes on a sweet, spicy iced tea note.",15.0,86,0,0.9470408557481635
78481,Dunham 2011 Lewis Estate Vineyard Riesling (Columbia Valley (WA)),"As consistent as ever, this is sleek and stylish, with complex, layered flavors of citrus rind, citrus flesh and delicate tropical fruits. There are further highlights of honeycomb and dried apricot, and mouth-pleasing, underlying minerality.",20.0,94,0,0.9470408421284241
46082,Wilridge 2015 Estate Wilridge Vineyard Viognier-Roussanne (Naches Heights),"Viognier makes up 61% of this wine. The aromas don't seem entirely pleasant, with notes of ale and herb. The palate brings a lightly oily feel to the stone-fruit flavors that also show some sweetness that isn't balanced by acidity.",20.0,83,0,0.9470408035361725
69557,Mountain View 2006 Chardonnay (Monterey County),"Ripe and sweet in apricot, pear, coconut macaroon, vanilla and Asian spice flavors, this Chard benefits from crisp acidity. It's not really dry, but has many interesting tastes.",8.0,83,0,0.9470408025277556
44310,Undurraga 2016 Sibaris Gran Reserva Viognier-Roussane-Marsanne White (Maule Valley),"This blend of Viognier, Roussane and Marsanne isn't typically Chilean but it doesn't smell or taste all that French, either. Tropical floral aromas are similar to bath oil, while this feels full, pulpy and oily. Peach and persimmon flavors finish distinctly salty, with an oily feel and flavor notes of citrus peel.",15.0,87,0,0.9470407643430461
61873,Kingston Family 2013 Sabino Chardonnay (Casablanca Valley),"Dusty, oaky aromas of papaya, corn and green banana precede a full, buttery palate with matching flavors of buttery oak, papaya, creamy vanilla and green banana. Brine and popcorn notes protrude from an otherwise mild finish.",24.0,88,0,0.947040248750858
1640,Mantel Blanco 2014 Verdejo (Rueda),"Stone-fruit aromas are the opening, and they're on the full, waxy, fleshy side. This weighs in with low acidity, and that results in broad flavors of papaya and green melon. A round finish, much like the nose, shows a fleshy component.",16.0,85,0,0.94703996373774
2751,Fillaboa 2015 Estate Grown/Viñedo Propio Albariño (Rías Baixas),"Fleshy oily aromas of orange peel and white flowers lead to a chunky, citric palate that's more full and blocky than elegant. Briny orange and tart nectarine flavors finish plump.",20.0,88,0,0.9470394248706315
80309,Jacob's Creek 2000 Chardonnay (Barossa Valley),"This defines mainstream, affordable Chardonnay via its soft apple, pear and pineapple bouquet, pleasing mouthfeel and nice, lightly sweet blend of fruit, butter and spice elements on the palate and finish. Best Buy.",10.0,87,0,0.9470391622768388
30167,Parés Baltà 2011 Blanc de Pacs Organic Farming Parellada-Xarel-lo-Macabeu White (Penedès),"A heavy gold color announces an oily, floral nose that suggests gardenias. The palate is quite oily in feel and very plump, with decent acidity and unique flavors of persimmon, spice and exotic fruits. This is oily and a bit clunky on the finish. Drink now.",14.0,86,0,0.9470391607881066
57256,Alexandria Nicole 2006 Destiny Ridge Vineyard ‘Shepherd's Mark' White (Columbia Valley (WA)),"This is delicious, creamy and yeasty and loaded with citrus.  The midpalate expands into tropical fruit, vanilla bean and spice, and it's just flat-out delightful. Chill this one and try it out on any kind of food you can imagine; it just might work.",18.0,89,0,0.9470390186888561
27734,Pollak 2013 Estate Grown Viognier (Monticello),"Slightly unusual for a Viognier, this offers notes of lychee, rose and citrusy hops on the nose. Grapefruit pith leads to round nectarine and peach, offering ample weight for this exotic sipper.",26.0,86,0,0.9470389006358462
57798,Santa Julia 2008 Organica Chardonnay (Mendoza),"Neutral aromas of apple and peach kick it off, then round citrus and a mild hint of pickled vegetable and apple carry the palate. This is a fleshy, basic Chardonnay with youthful bounce and a touch of additional pickle on the finish. Drink soon.",10.0,84,0,0.9470387985324756
101145,Game of Thrones 2016 Chardonnay (Central Coast),"Given the popularity of the HBO series associated with this wine, it would sell like hot cakes no matter what it tastes like. Luckily, it's decent stuff, albeit a bit aggressive and youthful. Anjou pear, key lime, underripe guava and honeydew aromas lead into a sweet palate loaded with guava and bubblegum flavors. It finishes clean and very juicy.",20.0,87,0,0.9470386757322812
19190,Carte Blanche 2010 Proprietary White (Sonoma County),"Elaborate and detailed, this blend offers waves of ripe, creamy tangerines, dates, mangoes and spices, leading to a long, exotic finish. It accomplishes the magic of tasting sweet in the middle and dry at the end. This is a blend of Sauvignon Blanc and Sémillon.",50.0,92,0,0.947038324099963
40974,Red Puro 2015 Reserva Estate Bottled Chardonnay (Mendoza),"Oily citrus aromas offer side notes of air freshener and apricot. This atypical Chardonnay feels creamy and full, with mild acidity. Floral buttery leesy white-fruit flavors finish a bit soft. Drink now before it loses more steam.",15.0,86,0,0.9470376318440362
29639,Acumen 2013 Sauvignon Blanc (Central Coast),"A tad watery on the palate at first, this grows into cut grass, green apples, steely minerality and a touch of nectarine flesh. It's pleasant if not particularly special on the palate, with apples, pears and kiwi flesh.",13.0,85,0,0.9437460434738393
29123,Austerity 2016 Chardonnay (Arroyo Seco),"This bottling is very showy on the nose with tons of white flowers, tuberose, guava and mango, though a slice of lime peel cuts the tropicality a bit. Guava peel, feijoa and bitter limes show on the sip, where that slightly treacly tropicality reigns.",15.0,86,0,0.9437456969867605
2006,Jason-Stephens 2012 Estate Reserve Chardonnay (Santa Clara Valley),"Lime pith, sharp gray slate, steel and a warmer lemon-curd aroma show on the nose of this wine from a region between Morgan Hill and Gilroy. Apples and pear-skin bitterness mark the palate that grows riper through the sip.",30.0,88,0,0.9437451903309491
94042,Encanto 2014 Godello (Bierzo),"Aromas of lemon, green apple and wet stone make up the nose on this quaffable Godello that's solid on the palate, with some pithiness. Flavors of melon, apple and green banana finish with notes of lees, citrus pith and bitterness.",15.0,87,0,0.9437449826979035
41090,Bella Luna 2016 Bella Bianca Vista Verde Vineyard White (San Benito County),"This is an interesting and very unique bottling of 50% Tocai Friuliano and 50% Arneis, showing Asian pear, gardenia, honeysuckle and a bit of citrus pith on the nose. The palate is rather oily, but that texture is cut by flavors of Meyer lemon peel.",30.0,88,0,0.9437449539899837
94257,Layer Cake 2015 Chardonnay (Central Coast),"Lemon rind, orange juice and chalk show on the nose of this bottling, which is a tad simple but very quaffable. Lemon wedge, green and yellow apples, and a bit of citrus pith show on the sip.",13.0,87,0,0.9437447434710028
111585,Ministry of the Vinterior 2010 Chardonnay (Russian River Valley),"Simple and sugary sweet, with buttered toast, vanilla, orange and pineapple flavors, brightened with a squirt of lime-juice acidity. It's made in a style meant to appeal to millions of Chardonnay lovers.",16.0,85,0,0.9437446990123777
772,Edna Valley Vineyard 2013 Reserve Chardonnay (Edna Valley),"Quite buttery and nutty on the nose, this wine shows Marcona almonds, seared pineapple, crème brûlée and vanilla custard. Those elements meet with smart amounts of acid and texture on each creamy, buttery, pineapple-laced sip, which then finishes on marshmallow flavors.",35.0,90,0,0.9437445183813341
69064,Riverbench 2014 Cork Jumper Blanc de Blancs Sparkling (Santa Maria Valley),"Aromas of pear, Gala apple, nectarine, lemon spritz and wet dough show on the yeasty nose of this bottling. Creamy bubbles arise on the zippy sip, with flavors of dough and yellow-apple skins proving quite tart.",45.0,90,0,0.9437442893303599
71548,Zuccardi 2011 Serie A Chardonnay-Viognier (Mendoza),"This scents of citrus peel and lime, with a plump, oily and round palate that features orange and banana flavors. A blend of 75% Chardonnay and 25% Viognier, it turns melony on the short finish.",15.0,84,0,0.9437442730949961
78325,Sand Dollar 2014 Chardonnay (Central Coast),"Light aromas of lemon curd and Gravenstein apple meet with a touch of crackling minerality and a bit of struck match on the nose of this bottling. The palate starts sour with kumquat and pink-grapefruit flavors, evolving into warmer notes of poached pear and lemon-lime soda.",15.0,86,0,0.9437441253628492
56046,Joullian 2014 Highland Vineyard Chardonnay (Santa Lucia Highlands),"Bountiful juiciness shows on the nose of this bottling, with honeysuckle, salted apples and scratched tangerine-skin aromas. Ripe Anjou pear, sliced pineapple and vanilla bean pop on the palate that leans tropical but gets welcome restraint from orange-peel bitterness.",35.0,90,0,0.9437440202869564
100938,Clif Family 2010 Rte Blanc Sauvignon Blanc (Napa Valley),"This is a stainless-steel-fermented Sauvignon Blanc. It's clean and crisp in acidity, but too sweet. Tastes like sugared orange, mango and pineapple fruit juice.",18.0,84,0,0.9437439144494049
33232,Rancho Sisquoc 2015 Sauvignon Blanc (Santa Barbara County),"Candied lemongrass, cut apple, wet cement, lime peel and warmer peach notes show on the nose of this very typical and likable bottling. Flavors are rounded on the palate, with tropical notes of peach, mango and pear custard.",18.0,88,0,0.9437437431510693
84061,Greenwood Ridge 2008 Estate bottled White Riesling (Mendocino Ridge),"You have to classify this as a dry table wine, but it has enough residual sugar to qualify in the dessert category. With high, crisply clean acidity, it shows sugar-infused pineapple, pear, green apple and honeysuckle flavors.",18.0,87,0,0.9437435963387616
34308,Grÿphus 2015 Viña Macatero Estate Chardonnay (Maule Valley),"This smells both dry and oily, with apple and melon notes. The palate is round and healthy in feel, while flavors of honeyed apple and white peach turn more briny and pyrazinic as this breathes and finishes.",11.0,84,0,0.9437434238597694
1342,Domaines Barons de Rothschild (Lafite) 2007 Los Vascos Chardonnay (Colchagua Valley),"Pungent and sharp, and that's exactly the style that Los Vascos has mastered in recent years. This wine tastes very much like a coastal, Casablanca Chardonnay yet it hails from Colchagua. The nose is pithy and citric, and the palate is more of the same. Good mouthfeel and fresh, but green, citrusy and too much like Sauvignon Blanc.",12.0,85,0,0.9437433990198855
26000,La Caña 2014 Albariño (Rías Baixas),"Friendly familiar aromas of lees, seashell, lemon, melon and apple set up a shearing pointed palate. Flavors of lemon-lime, green apple and gooseberry are propelled by minerally acidity, while the finish is fresh and well cut.",18.0,89,0,0.9437433944569407
72549,Argento 2013 Cool Climate Selection Pinot Grigio (Mendoza),"Mango, papaya and vanilla aromas are lightly tropical and chunky. The palate is plump and fair. Flavors of green melon, papaya and mixed tropical fruits finish steady and with a reprise of leesy, yeasty vanilla.",14.0,85,0,0.9437433593087465
66570,Otazu 2013 Chardonnay (Navarra),"Concise and basic on the nose, with aromas of melon and minerals, this crisp, stony wine is pleasant and clean, with malic acidity. Lime, green apple and tangerine flavors finish dry and pithy, with cleansing acidity.",12.0,87,0,0.9437432104409633
101468,Albamar 2015 Sauvignon Blanc (Casablanca Valley),"A pungent feline nose includes scents of melon, passion fruit and white grapefruit. Chunky and round on the palate, this has acidic cut to it, while flavors of tangerine, grapefruit and mango are workmanlike.",12.0,85,0,0.9437432065822048
111625,Bodega Norton 2009 Sauvignon Blanc (Mendoza),"Aromas of pithy citrus and pineapple are decent but unrefined, while flavors of tangerine and pineapple are tropical, zesty and what they are. This is nothing more than a fresh, simple, citrusy white to sip on the patio. Anything beyond that would be stretching it.",10.0,84,0,0.9437431929650686
45448,Montespina 2012 Verdejo (Rueda),"Punchbowl aromas of melon and papaya are a bit watery. The palate is round and simple in feel, with modest acidity. Easygoing flavors of melon and peach finish nice but short. This is basic white wine in every way.",16.0,86,0,0.9437431155881079
114635,Morgan 2012 Highland Chardonnay (Santa Lucia Highlands),"The smell of tart green apple frying in butter introduces this bottling from Dan Lee's historic winery. On the palate, lemon-lime spritzer and pear flow into a saline minerality in the midpalate, with acidic tartness emerging on the finish. This is a very tight and focused Chardonnay.",28.0,87,0,0.9437430785263146
55999,Bodegas Campante 2014 Viña Reboreda Godello (Ribeiro),"Straightforward peach, nectarine and apple aromas are fleshy, as is the palate, which puts out leesy creamy flavors of apple and green banana. A leesy, low-acid finish is plump and lacks follow through. Drink immediately.",14.0,86,0,0.9437430734887193
98361,Tres Vinicultores 2008 The Central Late Harvest Chardonnay (Santa Maria Valley),"Quite good, but some vegetal flavors mar this dessert wine, which is very sweet, with 18% residual sugar. Such sweetness is usually enough to satisfy on its own, but despite the apricot, tangerine and vanilla flavors, a stubborn green streak lowers the score.",40.0,87,0,0.9437429934727246
52460,Cono Sur 2014 Single Vineyard Block no.23 Rulos del Alta Riesling (Bío Bío Valley),"Aromas of mango, pineapple and petrol are pure Riesling. Plump on the palate, with citrusy acidity, this tastes of green melon, lime and tarragon. On the finish, a simple, sweet melony flavor blends into a sharper grapefruit note.",20.0,89,0,0.9437429890704797
105701,Cono Sur 2014 Single Vineyard Block no.23 Rulos del Alta Riesling (Bío Bío Valley),"Aromas of mango, pineapple and petrol are pure Riesling. Plump on the palate, with citrusy acidity, this tastes of green melon, lime and tarragon. On the finish, a simple, sweet melony flavor blends into a sharper grapefruit note.",20.0,89,0,0.9437429890704797
3634,Buttonwood 2015 Zingy Sauvignon Blanc,"Green-apple skins and grapefruit rinds introduce the nose of this wine, followed by a bit of tropical papaya and melon. The palate show more apple skin and tangy lime as well as a tight minerality.",20.0,88,0,0.9437428914119066
33866,Viña Tabalí 2010 Sauvignon Blanc (Limarí Valley),"Green bean and lettuce aromas run the tight, green nose straight into a lip-smacking, acidic palate with tart apple and green citrus flavors, i.e. lime. Crisp and acidic on the finish, with a minerally feel.",12.0,84,0,0.9437428666125814
78791,Domaines Barons de Rothschild (Lafite) 2015 Los Vascos Chardonnay (Colchagua Valley),"Crisp aromas of citrus are feline and snappy. This smells more like Sauvignon Blanc than Chardonnay, and the palate is racy and citric as well. Lime, nettle and tangerine flavors finish green, tart and long, with acidic push.",14.0,84,0,0.943742732325571
22012,Frick 2007 Gannon Vineyard Viognier (Dry Creek Valley),"Tastes sweet and honeyed in pineapple and lemon Lifesaver candy, with a sharp cut of acidity that tastes almost unnatural. Feels overly manipulated, but will appeal to lots of people.",27.0,85,0,0.9437427273551613
65360,Maior de Mendoza 2012 3 Crianzas Albariño (Rías Baixas),"Aromas of citrus and stone fruits feed into a clunky, high-acid palate that's pithy and citric in feel. Flavors of orange juice, tangerine and pineapple create citrus overload, while the finish is even more citrusy.",36.0,86,0,0.9437426440109337
27603,Viñedos y Bodegas Pablo 2011 Menguante Garnacha Blanca (Cariñena),"Peach and melon aromas come with accents of vanilla and honey. The palate on this Garancha Blanca is chunky, without much acidic cut. Flavors of grapefruit and orange are flabby, pithy and dull, while bitterness controls the finish.",24.0,82,0,0.9437425879940423
10603,Aresti 2009 Equilibrio Made With Organically Grown Grapes Sauvignon Blanc (Casablanca Valley),"Smells bland, with a bit of apple. The palate is candied and soft, with sweet orange, mango and other tropical flavors. Finishes honeyed and lazy, with sweet, simple flavors of honeydew and apple juice.",12.0,84,0,0.943742536658218
97389,Phelps Creek 2014 Lynette Chardonnay (Columbia Gorge (OR)),"Sleek and distinctive, this is loaded with snappy flavors of lime, green melon and wet stone. The fermentation in French oak (20% new) brings a lick of butterscotch to the finish.",38.0,92,0,0.9437424092283118
50777,EOS 2015 Reserve White (Santa Ynez Valley),"Soft peach and nectarine aromas meet with grapefruit-laced créme anglaise on the balanced nose of this bottling. There's an oily presence to the palate, where tropical mango and banana-cream flavors show in a reserved style.",22.0,87,0,0.9437424070036288
51881,Castoro Cellars 2015 Reserve Viognier (Paso Robles),"Candied honeydew, lime, bubblegum and crushed chalk show on the nose of this bottling. The acidity is razor-sharp and the palate's squeaky-clean texture is compelling, with flavors of lemon-lime soda and grapefruit pith to round it out.",22.0,90,0,0.9437423952598386
109071,Methymnaeos 2010 Chidiriotiko Blanc de Noirs White (Lesbos),"Vanilla, orange marmalade and butterscotch aromas intrigue in this more voluptuous white. On the palate, flavors of butterscotch and orange peel are unique but the white could use a touch more balancing acidity. Overall though, this is a unique everyday wine.",14.0,84,0,0.9437422487954436
4307,Bella Ragazza 2010 Pinot Grigio (California),"On the sugary side, with sweetened pineapple, green apple and peach flavors that are brightened with crisp acidity. If you like your white wines on the sweet side, this is a good price.",9.0,85,0,0.9437422452447856
98232,Rectoral do Umia 2013 Abellio Albariño (Rías Baixas),"Peach, melon and vanilla cookie aromas are mild, simple and a touch mealy. The mouthfeel on this basic Albariño is fleshy and plump, with adequate acidity. Sweet apple and tropical fruit flavors are lasting and stay the course.",12.0,85,0,0.9437422394836865
115137,Marco Zunino 2014 Chardonnay (Mendoza),"Aromas of banana, peach and citrus fruits are clean. This is round and simple in feel, with flavors of apple and peach that are slightly briny. On the finish, tropical fruit flavors fade to melony and nutty.",13.0,84,0,0.9437422259358795
15678,Slow Press 2013 Chardonnay (Monterey County),"Lemon and apple blossoms plus a tiny bit of honeydew meld for a pleasant nose on this widely available wine. The energetic palate offers fresh green apple and lemon salt flavors that make you salivate, though it packs almost too much punch.",17.0,86,0,0.9437422139359057
70986,Raventós de Alella 2015 Tina 9 Pansa Blanca (Alella),"This wine's nectarine, mango and citrus aromas are mild. It has a solid mouthfeel that suggests proper balance. Apple, green banana and tropical fruit flavors finish short and low on acid.",15.0,86,0,0.9437421784900794
113924,Alfredo Roca 2016 Roca Chenin Blanc-Chardonnay (Mendoza),"Mild white-fruit aromas are nonspecific but clean. This blend of Chenin Blanc and Chardonnay has a simple, citrusy palate feel and briny nectarine flavors. A briny flavor quality remains on the finish.",12.0,85,0,0.9437420988708832
59485,Chapter Capítulo 8 2014 White (Almansa),"Citrus and peach pit aromas are mild. This is clean but basic on the palate with citrus, nectarine and lime flavors. A clean refreshing finish is a nice way to wrap things up. This is Sauvignon Blanc and Verdejo.",12.0,86,0,0.9437420446650084
31520,Chef's Coat 2012 Chardonnay (Santa Maria Valley),"Buttered toast, caramel and vanilla flavors dominate this Chardonnay. It's brisk in acidity, with mango, Meyer lemon, lime and apricot flavors, wrapped into a creamy texture.",26.0,84,0,0.9437420021940751
38325,Tapiz 2008 Chardonnay (Mendoza),"Rather flat and oily smelling, resulting in a low-pulse bouquet. The mouth is wet and chunky as it features sweet mango and cantaloupe flavors. Orange candy and sweetness is about all you get on the finish.",16.0,82,0,0.9437419997895817
69447,Domingo Molina 2015 Hermanos Torrontés (Salta),"Surface-level lemon and tropical fruit notes give way to a fresh, clean palate. Powdery, melony flavors of green banana and papaya finish slightly oily and bitter, which is normal for the grape type. Drink immediately.",15.0,88,0,0.9437419746235169
59324,Finca El Portillo 2009 Sauvignon Blanc (Mendoza),"A solid, regular, generic style of SB with white fruit aromas and apple, nectarine and pithy citrus flavors. Mildly tropical and sweet, with a finish that holds steady. Resonably good at this price.",10.0,84,0,0.943741972482766
86628,Mer Soleil 2009 Barrel Fermented Chardonnay (Santa Lucia Highlands),"Oak brings strong buttered toast and vanilla flavors to this Chardonnay. But it's also a powerhouse from the vineyard, with massive orange, pineapple and apricot flavors. May even have some botrytis, to judge from the honeyed sweetness. Yet for all the opulence, the finish is dry.",32.0,92,0,0.9437419724261232
97012,Verum 2010 Chardonnay (Patagonia),Generic melon and peach aromas precede a slightly forced and sweet palate with melony flavors and some tail-end bitterness. The finish is creamy and shows vanilla as well as peach and toast notes. Very basic Chardonnay given the price.,17.0,84,0,0.9437419607501482
69694,Marqués de Vizhoja 2011 Torre la Moreira Albariño (Rías Baixas),"The nose on this Albariño deals tropical fruit and vanilla scents. It feels citrusy, with modest flavors of papaya, peach and white melon. After showing moderate vitality on the palate, the finish softens up and slips into the netherworld. Seems as though it's beginning to fade.",18.0,85,0,0.9437419089586404
51600,Bohigas 2015 X Xarel-lo (Catalunya),"Light aromas of mango, melon and lime are quiet but clean. This is a simple but fresh white with a crisp stony mouthfeel. Easygoing flavors of melon and apple finish with a note of lime as well as a hint of wheaty yeast.",13.0,87,0,0.943741855797516
84623,Bohigas 2015 X Xarel-lo (Catalunya),"Light aromas of mango, melon and lime are quiet but clean. This is a simple but fresh white with a crisp stony mouthfeel. Easygoing flavors of melon and apple finish with a note of lime as well as a hint of wheaty yeast.",13.0,87,0,0.943741855797516
52245,Echeverria 2014 Reserva Unwooded Chardonnay (Curicó Valley),"Leesy aromas of tropical fruits, banana and canned peaches are sweet and candied but fair. Good acidity keeps this upright, while apple juice, peach and citrus flavors finish short but clean.",9.0,85,0,0.9437417363424706
22508,Condesa Eylo 2013 Verdejo (Rueda),"White-fruit and melon aromas are widespread and mellow. This is chalky feeling, with citric acidity in charge. Flavors of apple, nectarine and lime finish clean and typical of the variety and region.",13.0,87,0,0.9437417281884631
16065,Kalfu 2013 Kuda Unoaked Chardonnay (Leyda Valley),"This new brand from Ventisquero has chosen the unoaked route for this fleshy, stone-fruit driven Chardonnay that also manages to fold in tropical-fruit overtones and undertones. Nectarine, yeasty vanilla and orange flavors finish fleshy and pulpy, but generally quite fresh.",19.0,88,0,0.9437417256422551
12390,Columbia Crest 2008 Grand Estates Pinot Grigio (Columbia Valley (WA)),"Pinot Grigio has yet to find a distinguishing style in Washington State. This is borderline generic, almost beery, a plain, pleasant, fairly neutral white wine with a mix of white peaches and green apples.",11.0,85,0,0.943741707341553
12076,Markham 2010 Sauvignon Blanc (Napa Valley),"A good Sauvignon Blanc, clean and crisp, with slightly sweet lemon, lime and vanilla flavors, brightened by zesty acidity. Easy to drink with roast chicken.",15.0,85,0,0.943741670461982
4919,Matetic 2012 Corralillo Riesling (Casablanca Valley),"Wayward aromas of tropical fruits and diesel fumes are warm and mild. The palate is plump and slightly citrusy, while flavors of white grapefruit, orange and pineapple end with pithy bitterness. On the finish, this is citrusy in flavor and pulpy in texture.",20.0,86,0,0.9437415121455721
83184,Migration 2014 Dierberg Vineyard Chardonnay (Santa Maria Valley),"Key-lime pith, light jasmine, lemongrass, kiwi and a touch of lemon brioche aromas show on the nose of this energetic and tasty wine by the Duckhorn crew. The palate is commanded by a great textural grip offering flavors of Gravenstein apple, sea salt and saltine cracker.",55.0,92,0,0.9437414009817338
21120,Sante Arcangeli 2012 Bald Mountain Vineyard Chardonnay (Ben Lomond Mountain),"This Chardonnay is almost Chablisian—it's bone dry, bristling with acidity, and modest in alcohol. There's a lick of minerality to the lemon peel, apricot and buttered toast flavors that makes the wine tangy. It's ready to drink now.",32.0,89,0,0.9437413925740735
34975,Morgadío 2014 Legado del Conde Albariño (Rías Baixas),"Peach and melon aromas are fresh and clean. This is crisp but a touch flat and boxed in as far as mouthfeel is concerned. Citrus, papaya and nectarine flavors end short but perfectly clean.",17.0,89,0,0.9437412672958413
30479,Domaines Barons de Rothschild (Lafite) 2010 Los Vascos Chardonnay (Colchagua Valley),"Basic melon and peach aromas become more pungent and citrusy with airing. The palate has weight and zest but lacks complexity, while the flavors are citrusy and green, much like Sauvignon Blanc, which is common for this wine based on past performance.",14.0,84,0,0.9437412479447064
114580,Lacheteau 2000  Pouilly-Fumé,"Lemon-lime, some grapefruit and flint vie with an off cheese-like aroma on the nose. The tangerine and grapefruit flavors seem to carry some green with them, while the finish is plagued by a bitter pithy quality. The weight is average and the overall balance is adequate.",17.0,85,0,0.9437412465531626
33278,Ironstone 2013 Obsession Symphony (California),"Honey is the key word to describe the nose and flavor of this extremely aromatic and just slightly sweet wine, which also offers notes of honeysuckle and honeydew. Winemakers often turn the grape Symphony (a cross of Muscat of Alexandria and Grenache Gris) into a sweet, dessert-style wine, but this shows how good it can be in a drier version.",12.0,88,0,0.9437412333357993
98283,Ironstone 2013 Obsession Symphony (California),"Honey is the key word to describe the nose and flavor of this extremely aromatic and just slightly sweet wine, which also offers notes of honeysuckle and honeydew. Winemakers often turn the grape Symphony (a cross of Muscat of Alexandria and Grenache Gris) into a sweet, dessert-style wine, but this shows how good it can be in a drier version.",12.0,88,0,0.9437412333357993
36504,Bodegas Muriel 2015 Vendimia Seleccionada Viura (Rioja),"Pear and melon aromas are mild but clean. This is slightly crisp and tangy, with good grip. Lightly brined citrus flavors finish steady. Overall this qualifies as a nice everyday white.",12.0,87,0,0.9437411972522766
65397,Flora Springs 2006 Barrel Fermented Chardonnay (Napa Valley),"Has all your basic barrel-fermented Chardonnay character without being particularly complex. The wine is slightly sweet and oaky-creamy, with apricot, pineapple, peach and spicy mango flavors.",26.0,86,0,0.9437411919437935
23486,Byington 2013 Wrights Station Vineyard Chardonnay (Santa Cruz Mountains),"Quite reserved in aromas at first, this starts to show bruised lemon skins, ripe stonefruit and a touch of cream on the nose. A preserved lemon element and sour orange character mark the nose, with touches of marzipan yet lacking the usually associated creaminess.",30.0,86,0,0.9437411815753108
52054,J. Lohr 2014 Carol's Vineyard Sauvignon Blanc (St. Helena),"Zesty acidity wraps itself around well-defined flavors of lemon and grapefruit in this mostly stainless-steel fermented white. The finish maintains the minerality, adding on a taste of fig.",24.0,88,0,0.943741081143441
84361,Adelaida 2011 Glenrose & Anna's Vineyard Viognier (Paso Robles),"Marked by sugary orange, apricot, lemon and vanilla flavors, this Viognier is a bit simple on its own. Balanced with crisp acidity, it will pair well with slghtly sweet Asian fare.",35.0,85,0,0.943741018005212
16778,Mar de Viñas 2013 Albariño (Rías Baixas),"Peach, melon, apple and minerally aromas are easy to like. This has a standard Rías Baixas feel and moderate citric acidity. Flavors of melon and nectarine finish nice and a bit sweet. Call this textbook Albariño and enjoy it.",17.0,88,0,0.9437410165297844
52415,Arboleda 2008 Sauvignon Blanc (Leyda Valley),"There's something plaguing the nose here: talcum powder? air freshener? Whatever, it seems powdery and a touch artificial. The palate features soft flavors of green bean and orange juice, and the mild vegetal character carries onto the finish. Plump, with some friendliness, but a touch green.",18.0,85,0,0.9437409953004463
85075,Aila 2015 Sauvignon Blanc (Leyda Valley),"This new brand belongs to Santa Ema, and its Leyda SB straddles the line between vegetal and green fruits, with a canned-bean scent rising to the top. Briny citrus and lightly vegetal flavors finish briny and salty.",15.0,85,0,0.9437409580269974
64118,Nuna 2012 The Soul of Argentina Reserve Torrontés (Mendoza),"This Torrontés is a bit oily on the nose, with citrusy scents of orange and pineapple lurking in the background. In the mouth, it's a zinger, with sharp acids and a mix of tropical flavors and green apple. This finishes fresh and lean.",18.0,86,0,0.9437409490406973
66598,J. Lohr 2010 Bay Mist White Riesling (Monterey County),"Good price for a nice everyday Riesling. It's almost sweet enough to qualify as a dessert wine, but let's call it off dry, with orange, apricot and honeysuckle flavors, brightened with zippy acidity.",10.0,86,0,0.9437409475200216
43947,Shelton Vineyards 2002 Riesling (North Carolina),"Lean and racy, with limes and tart green apples playing major roles. If not for a dollop of sugar, it might seem a bit sour, but as it is it comes across as pleasantly tart and properly acidic.",10.0,86,0,0.9437409337540226
56388,Echeverria 2012 Reserva Sauvignon Blanc (Casablanca Valley),"Passion fruit, lime and feline aromas give the bouquet crispness and varietal snap. The palate is tangy, lean and somewhat dilute, with pithy grapefruit, lime and tarragon flavors. The finish shows modest cut but regular, weakly defined flavors.",12.0,85,0,0.9437409298867317
